ensg	hgnc	chrom	obs_lof	exp_lof	prior_mean	post_mean	post_lower_95	post_upper_95
ENSG00000137821	HGNC:25965	chr15	15.0	36.729	0.01247765	0.01417361	0.00488005	0.02649105
ENSG00000179832	HGNC:26958	chr8	6.0	24.344	0.00240307	0.01419022	0.00039605	0.03908105
ENSG00000103148	HGNC:14124	chr16	6.0	24.134	0.01423995	0.01420149	0.00048005	0.05594504
ENSG00000171456	HGNC:18318	chr20	31.0	52.66	0.18174073	0.01420956	0.00699905	0.02222905
ENSG00000134873	HGNC:2033	chr13	6.0	9.6626	0.00723503	0.01421712	0.00038005	0.04129505
ENSG00000140022	HGNC:30652	chr14	11.0	26.776	0.01393221	0.01421787	0.00329105	0.02888305
ENSG00000230185	HGNC:31438	chr9	0.0	3.3382	0.00966083	0.01422728	2.105e-05	0.06685704
ENSG00000107404	HGNC:3084	chr1	14.0	29.868	0.02541758	0.01423327	0.00359605	0.02803805
ENSG00000034713	HGNC:13291	chr16	6.0	7.2879	0.11573977	0.0142442	0.00274205	0.03256705
ENSG00000189067	HGNC:16841	chr16	3.0	5.9893	0.02913335	0.01424914	0.00147505	0.03972705
ENSG00000183826	HGNC:21228	chr6	18.0	30.816	0.02018076	0.01425298	0.00658005	0.02369305
ENSG00000172500	HGNC:3705	chr11	11.0	17.495	0.0210457	0.01425759	0.00265905	0.03175605
ENSG00000119537	HGNC:4021	chr18	5.0	18.187	0.00987855	0.01425913	0.00215605	0.03298305
ENSG00000138823	HGNC:7467	chr4	16.0	41.422	0.01441331	0.0142766	0.00554005	0.02353705
ENSG00000241598	HGNC:23599	chr11	2.0	1.5347	0.01430101	0.01428089	1.505e-05	0.06292204
ENSG00000185088	HGNC:18476	chr15	2.0	4.8707	0.01751021	0.01428487	0.00060705	0.04962505
ENSG00000179304	HGNC:31962	chrX			0.01426243	0.01428542	1.305e-05	0.06271504
ENSG00000180776	HGNC:20749	chr13	9.0	21.033	0.02000158	0.01428885	0.00350505	0.03094705
ENSG00000180209	HGNC:29824	chr16	1.0	9.0667	0.01054058	0.01429186	0.00048605	0.06373704
ENSG00000113594	HGNC:6597	chr5	31.0	59.268	0.02113182	0.01429436	0.00624605	0.02359005
ENSG00000143198	HGNC:7064	chr1	7.0	10.483	0.01923805	0.01429877	0.00217505	0.03300705
ENSG00000228607	HGNC:37218	chr11	10.0	6.5607	0.01425515	0.01431001	2.205e-05	0.06342404
ENSG00000104835	HGNC:17697	chr19	2.0	29.61	0.08234931	0.01431086	0.00551405	0.02515005
ENSG00000114859	HGNC:2020	chr3	26.0	46.901	0.01658759	0.0143113	0.00635105	0.02380305
ENSG00000184995	HGNC:18163	chr9	3.0	4.4428	0.01432508	0.01431261	2.005e-05	0.06336404
ENSG00000117594	HGNC:5208	chr1	2.0	9.5061	0.01213683	0.0143146	0.00097305	0.04435805
ENSG00000141437	HGNC:23324	chr18	5.0	5.3508	0.01411429	0.01433143	2.305e-05	0.06356104
ENSG00000073536	HGNC:19889	chr17	11.0	28.33	0.0111267	0.01433174	0.00210705	0.03053605
ENSG00000162437	HGNC:25577	chr1	18.0	32.807	0.01420762	0.01433615	0.00334905	0.02795505
ENSG00000169131	HGNC:11628	chr5	13.0	26.575	0.02032433	0.01434109	0.00481505	0.02616905
ENSG00000152503	HGNC:16280	chr5	13.0	31.374	0.01521326	0.01435068	0.00511005	0.02600005
ENSG00000164053	HGNC:33499	chr3	14.0	34.341	0.01074452	0.01435338	0.00205505	0.03017005
ENSG00000133816	HGNC:24693	chr11	29.0	57.622	0.00504795	0.01436019	0.00284205	0.02665905
ENSG00000166250	HGNC:24039	chr11	14.0	21.819	0.01387628	0.01436918	0.00370805	0.02896805
ENSG00000058085	HGNC:6493	chr1	30.0	62.779	0.00797331	0.01439361	0.00501705	0.02429905
ENSG00000125844	HGNC:10448	chr20	27.0	55.09	0.04113577	0.01439578	0.00688205	0.02337305
ENSG00000117525	HGNC:3541	chr1	5.0	13.082	0.01541207	0.01439603	0.00059505	0.04166305
ENSG00000183336	HGNC:29488	chr16			0.01453074	0.01440128	0.00010305	0.06320004
ENSG00000151445	HGNC:20347	chr14	21.0	37.899	0.02566321	0.01440761	0.00683805	0.02336105
ENSG00000152457	HGNC:17642	chr10	17.0	35.852	0.03066855	0.01440976	0.00612905	0.02453505
ENSG00000146383	HGNC:20978	chr6	4.0	8.5349	0.01437513	0.01442009	2.905e-05	0.06411904
ENSG00000155893	HGNC:26303	chr3	7.0	16.999	0.01004106	0.01442553	0.00105605	0.03718005
ENSG00000103544	HGNC:24641	chr16	26.0	62.93	0.00999233	0.01442717	0.00560305	0.02326005
ENSG00000169223	HGNC:16986	chr5	9.0	16.932	0.023474	0.01443673	0.00209905	0.03393705
ENSG00000130520	HGNC:17259	chr19	4.0	9.2309	0.09956945	0.01443973	0.00218605	0.03335805
ENSG00000163882	HGNC:9195	chr3	1.0	7.6861	0.05296608	0.01444476	0.00236105	0.03621905
ENSG00000117155	HGNC:16509	chr1	20.0	36.58	0.02314314	0.01444548	0.00457905	0.02675705
ENSG00000108255	HGNC:2394	chr17	9.0	15.672	0.01433246	0.01445438	0.00076605	0.05352604
ENSG00000106049	HGNC:4907	chr7	6.0	14.229	0.008822	0.01445667	0.00113705	0.03934205
ENSG00000163630	HGNC:16507	chr3	6.0	13.465	0.01367972	0.01445742	0.00204705	0.03642605
ENSG00000126458	HGNC:10447	chr19	5.0	9.5631	0.02134115	0.01447169	0.00192705	0.03773405
ENSG00000134086	HGNC:12687	chr3	3.0	8.3604	0.01295032	0.01447982	0.00034105	0.04913905
ENSG00000145050	HGNC:15461	chr3	5.0	7.0435	0.03396724	0.01449508	0.00217705	0.03631805
ENSG00000186326	HGNC:30304	chr19	4.0	4.576	0.01439439	0.01449665	4.705e-05	0.06450404
ENSG00000130643	HGNC:17938	chr10	3.0	6.5233	0.01832052	0.01450132	0.00108605	0.04438805
ENSG00000204560	HGNC:2739	chr6	31.0	65.616	0.0272142	0.01450548	0.00830905	0.02113805
ENSG00000161526	HGNC:30785	chr17	10.0	21.387	0.11738762	0.01450998	0.00466505	0.03213705
ENSG00000156234	HGNC:10639	chr4	0.0	5.7616	0.00762063	0.01451136	0.00014505	0.06620104
ENSG00000153037	HGNC:11300	chr5	5.0	10.5	0.03576593	0.01451648	0.00189605	0.03588405
ENSG00000131142	HGNC:10624	chr19	4.0	8.3206	0.01117461	0.01452002	0.00053505	0.04848205
ENSG00000197530	HGNC:30577	chr1	19.0	44.987	0.01379793	0.01452954	0.00303105	0.03723305
ENSG00000108813	HGNC:2917	chr17	4.0	8.5714	0.00902615	0.01454356	0.00017005	0.06122404
ENSG00000105996	HGNC:5103	chr7	3.0	11.089	0.08105356	0.01455753	0.00324005	0.03100705
ENSG00000196865	HGNC:24731	chr10	14.0	32.008	0.0094502	0.01456233	0.00397205	0.02904005
ENSG00000167874	HGNC:32371	chr17	1.0	3.7235	0.02102828	0.01456593	0.00032305	0.05233804
ENSG00000176371	HGNC:20994	chr15	11.0	22.697	0.01167591	0.01456687	0.00258105	0.03068305
ENSG00000183862	HGNC:2149	chrX	8.0	18.34	0.0914688	0.01456796	0.00359705	0.02934605
ENSG00000115325	HGNC:2990	chr2	6.0	18.625	0.00656879	0.01456942	0.00050105	0.03945605
ENSG00000177084	HGNC:9177	chr12	64.0	123.1	0.02731209	0.01457693	0.00877705	0.02098405
ENSG00000077312	HGNC:11151	chr19	8.0	10.368	0.11812699	0.01459604	0.00286405	0.03291305
ENSG00000171444	HGNC:6935	chr5	33.0	52.73	0.0297963	0.01460023	0.00709905	0.02345105
ENSG00000170011	HGNC:19156	chr3	17.0	44.855	0.0173742	0.01461098	0.00599105	0.02346805
ENSG00000224389	HGNC:1324	chr6	3.0	19.108	0.01108559	0.01461393	0.00074105	0.04969305
ENSG00000135362	HGNC:25878	chr11	5.0	16.497	0.02152834	0.01462226	0.00364305	0.03011305
ENSG00000082684	HGNC:10737	chr3	27.0	61.628	0.01910271	0.01462838	0.00699805	0.02377805
ENSG00000264278	HGNC:53779	chr18			0.01465954	0.01463725	2.605e-05	0.06520904
ENSG00000156486	HGNC:6301	chr8	4.0	11.829	0.0237623	0.01463944	0.00284405	0.03326805
ENSG00000089351	HGNC:29305	chr19	13.0	41.137	0.02929098	0.01464348	0.00476405	0.02705605
ENSG00000131669	HGNC:7824	chr9	2.0	5.2804	0.01951006	0.01464716	0.00077905	0.04875905
ENSG00000163273	HGNC:7941	chr2	2.0	3.7035	0.01817423	0.01464726	0.00022105	0.05950004
ENSG00000196966	HGNC:4769	chr6	7.0	3.6321	0.01449667	0.01465345	2.005e-05	0.06515304
ENSG00000164144	HGNC:21496	chr4	10.0	18.025	0.01898541	0.01465374	0.00296805	0.03217705
ENSG00000101444	HGNC:343	chr20	6.0	19.214	0.04406668	0.01465635	0.00437105	0.02853105
ENSG00000066379	HGNC:13182	chr6	2.0	6.9044	0.01001479	0.01467034	0.00051605	0.05047404
ENSG00000116685	HGNC:28513	chr1	6.0	15.686	0.02733993	0.01467233	0.00348405	0.03112105
ENSG00000269676	HGNC:7519	chr12			0.01504247	0.01468634	2.505e-05	0.06544804
ENSG00000171368	HGNC:24164	chr5	2.0	6.8529	0.01572576	0.01468721	0.00191705	0.03899005
ENSG00000253457	HGNC:42973	chr8	1.0	2.3398	0.01857695	0.01469493	0.00076705	0.05154404
ENSG00000078902	HGNC:16476	chr11	4.0	12.726	0.02694954	0.01469602	0.00262205	0.03712505
ENSG00000135968	HGNC:23218	chr2	26.0	87.245	0.00961745	0.01470984	0.00197105	0.04155705
ENSG00000144824	HGNC:29573	chr3	23.0	55.091	0.0347641	0.01471004	0.00756505	0.02290605
ENSG00000139641	HGNC:29534	chr12	34.0	72.804	0.02914335	0.01471497	0.00787605	0.02244505
ENSG00000249242	HGNC:37263	chr4	5.0	12.126	0.01206133	0.01471595	0.00189305	0.03849405
ENSG00000100023	HGNC:9261	chr22	12.0	35.476	0.01375324	0.01473363	0.00498205	0.02699205
ENSG00000259243	HGNC:49416	chr15	4.0	2.9768	0.01481758	0.01474479	1.905e-05	0.06559204
ENSG00000134121	HGNC:1939	chr3	29.0	61.384	0.02031551	0.01474708	0.00634505	0.02461905
ENSG00000181867	HGNC:17345	chr5	4.0	6.1487	0.01501018	0.01475403	2.305e-05	0.06575004
ENSG00000258292	HGNC:53339	chr12			0.01475099	0.01475571	2.605e-05	0.06582704
ENSG00000154016	HGNC:4562	chr17	2.0	5.1251	0.0222942	0.01475893	0.00121705	0.04597905
ENSG00000100749	HGNC:12718	chr14	9.0	24.775	0.02752056	0.01476064	0.00464505	0.02869905
ENSG00000092067	HGNC:1836	chr14	5.0	10.562	0.02287404	0.01476754	0.00103105	0.03658005
ENSG00000172578	HGNC:18653	chr3	13.0	25.682	0.02024002	0.01477243	0.00457905	0.02815005
ENSG00000118004	HGNC:17213	chr2	5.0	12.888	0.01420863	0.01477416	0.00141205	0.04070905
ENSG00000187720	HGNC:25835	chr15	20.0	50.84	0.02354871	0.0147742	0.00691505	0.02298405
ENSG00000197056	HGNC:26253	chr1	21.0	45.63	0.00808434	0.01478635	0.00399105	0.02800405
ENSG00000022976	HGNC:20345	chr14	11.0	22.881	0.01120908	0.01480117	0.00103805	0.03727605
ENSG00000205642	HGNC:31838	chrX	0.0	0.5098	0.01111286	0.01481178	1.505e-05	0.06853204
ENSG00000166454	HGNC:29034	chr16	11.0	23.608	0.05529761	0.01481818	0.00425305	0.02864705
ENSG00000115165	HGNC:9506	chr2	8.0	20.379	0.0220165	0.01481917	0.00165005	0.03694205
ENSG00000151465	HGNC:16827	chr10	12.0	23.981	0.03025739	0.01482575	0.00447705	0.02945605
ENSG00000161939	HGNC:44419	chr17	3.0	10.946	0.00618107	0.01482822	0.00012305	0.05661104
ENSG00000110025	HGNC:14978	chr11	11.0	17.278	0.01975024	0.01483024	0.00192005	0.03430805
ENSG00000156042	HGNC:30726	chr10	24.0	62.853	0.00923261	0.01483617	0.00473305	0.02651605
ENSG00000163915	HGNC:32674	chr3	0.0	1.0218	0.01177709	0.01483712	2.405e-05	0.06848604
ENSG00000171680	HGNC:29105	chr1	18.0	47.22	0.02573458	0.01484488	0.00760705	0.02367805
ENSG00000182718	HGNC:537	chr15	10.0	20.989	0.01565956	0.01485094	0.00228605	0.03336305
ENSG00000180787	HGNC:12861	chr17	7.0	14.988	0.01551134	0.01485957	0.00254605	0.03453005
ENSG00000116824	HGNC:1639	chr1	2.0	10.084	0.00945358	0.01486454	0.00018205	0.06248704
ENSG00000120742	HGNC:10759	chr3	1.0	3.5825	0.05768574	0.01486578	0.00144605	0.04180505
ENSG00000183734	HGNC:739	chr11	0.0	0.58645	0.01487518	0.014876	0.00019105	0.06381704
ENSG00000167904	HGNC:26510	chr8	5.0	10.532	0.0141776	0.01488811	0.00243305	0.03547705
ENSG00000203685	HGNC:30491	chr1	4.0	5.6706	0.01866477	0.01488969	0.00181305	0.04190705
ENSG00000146005	HGNC:19092	chr5	12.0	31.957	0.01377363	0.01489301	0.00429805	0.03877005
ENSG00000203871	HGNC:21404	chr6	2.0	1.4227	0.01507178	0.01491766	2.205e-05	0.06657504
ENSG00000139233	HGNC:28229	chr12	1.0	4.5124	0.01090242	0.01492692	0.00022805	0.06098204
ENSG00000125207	HGNC:9007	chr12	30.0	52.951	0.05641842	0.01493486	0.00749405	0.02338705
ENSG00000182824	HGNC:52450	chr22			0.01503849	0.01493721	2.605e-05	0.06677004
ENSG00000237435	HGNC:54313	chr1			0.01506949	0.01493721	2.605e-05	0.06677004
ENSG00000245888	HGNC:51368	chr16			0.01497304	0.01493721	2.605e-05	0.06677004
ENSG00000226364	HGNC:52940	chr17			0.01480883	0.01493721	2.605e-05	0.06677004
ENSG00000186235	HGNC:27177	chr2			0.01484438	0.01493721	2.605e-05	0.06677004
ENSG00000184761	HGNC:27164	chr2			0.01483673	0.01493721	2.605e-05	0.06677004
ENSG00000224730	HGNC:53114	chr19	2.0	0.6123	0.0148181	0.01493721	2.605e-05	0.06677004
ENSG00000188280	HGNC:52423	chr22			0.01481243	0.01493721	2.605e-05	0.06677004
ENSG00000263711	HGNC:54480	chr18			0.0152431	0.01494007	2.605e-05	0.06678504
ENSG00000196796	HGNC:37455	chr16			0.01489778	0.01494007	2.605e-05	0.06678504
ENSG00000148798	HGNC:6057	chr10	13.0	14.736	0.03850246	0.01494034	0.00356205	0.03248805
ENSG00000138434	HGNC:11319	chr2	21.0	55.533	0.00967087	0.01494301	0.00472805	0.02677305
ENSG00000183258	HGNC:18674	chr5	18.0	36.272	0.03961221	0.01494396	0.00619205	0.02555905
ENSG00000145912	HGNC:14377	chr5	3.0	7.1545	0.01605929	0.01494416	0.00040105	0.04984905
ENSG00000166451	HGNC:30873	chr16	8.0	22.346	0.00970801	0.01495932	0.00092805	0.03471405
ENSG00000046889	HGNC:22950	chr8	41.0	87.042	0.03566039	0.01496057	0.00868705	0.02360705
ENSG00000081052	HGNC:2206	chr2	40.0	84.509	0.01756557	0.0149691	0.00574505	0.02433205
ENSG00000178467	HGNC:28858	chr3	17.0	25.366	0.01948724	0.01497052	0.00519705	0.02842905
ENSG00000134343	HGNC:14004	chr11	38.0	65.041	0.03275173	0.01498196	0.00784405	0.02322205
ENSG00000164096	HGNC:19225	chr4	2.0	8.2686	0.00735137	0.0149901	7.805e-05	0.06696504
ENSG00000100526	HGNC:1791	chr14	7.0	15.784	0.01569489	0.01499113	0.00233705	0.03396305
ENSG00000091732	HGNC:29913	chr7	11.0	27.938	0.00855983	0.01499181	0.00226905	0.03020205
ENSG00000144746	HGNC:16937	chr3	2.0	4.9621	0.01616828	0.01500071	0.00083605	0.04969905
ENSG00000145888	HGNC:4326	chr5	10.0	22.26	0.05660443	0.01501169	0.00578205	0.02700605
ENSG00000167619	HGNC:26912	chr19	16.0	30.055	0.0212508	0.0150234	0.00531205	0.02715305
ENSG00000168062	HGNC:25163	chr11	0.0	2.7307	0.00744737	0.01504411	6.905e-05	0.07195704
ENSG00000180488	HGNC:24741	chr1	17.0	35.026	0.01833514	0.01504523	0.00588905	0.02618205
ENSG00000156282	HGNC:2038	chr21	5.0	4.7563	0.01488279	0.01505494	3.905e-05	0.06742504
ENSG00000108511	HGNC:5117	chr17	6.0	9.4001	0.06826562	0.01505615	0.00198905	0.03691805
ENSG00000189326	HGNC:33177	chrX	0.0	0.64643	0.0125151	0.01505965	2.305e-05	0.06914904
ENSG00000043039	HGNC:956	chr11	3.0	11.289	0.01513692	0.01507704	0.00061505	0.04401505
ENSG00000044090	HGNC:21024	chr6	47.0	82.047	0.02736492	0.01507708	0.00849905	0.02239805
ENSG00000182022	HGNC:18137	chr10	11.0	22.668	0.01225553	0.01507758	0.00216505	0.03404405
ENSG00000131013	HGNC:15702	chr6	19.0	31.439	0.03321285	0.01508931	0.00627305	0.02564705
ENSG00000081248	HGNC:1397	chr1	36.0	91.311	0.00628062	0.0150894	0.00594205	0.02439905
ENSG00000180806	HGNC:5130	chr12	4.0	7.946	0.05470481	0.01508947	0.00144405	0.04066705
ENSG00000284723	HGNC:19628	chr12	8.0	6.3656	0.01517629	0.0150994	2.605e-05	0.06762204
ENSG00000198400	HGNC:8031	chr1	16.0	36.956	0.03323119	0.01510983	0.00651705	0.02565605
ENSG00000084693	HGNC:26147	chr2	20.0	42.792	0.01624037	0.01512902	0.00814205	0.02302505
ENSG00000138495	HGNC:2264	chr3	1.0	2.7557	0.01693764	0.0151316	0.00044205	0.05744604
ENSG00000138709	HGNC:24704	chr4	27.0	54.011	0.01065801	0.01513697	0.00578805	0.02543505
ENSG00000100554	HGNC:13527	chr14	10.0	18.982	0.03487656	0.0151398	0.00432405	0.02926805
ENSG00000091436	HGNC:17797	chr2	21.0	44.433	0.06426974	0.0151455	0.00567905	0.02505505
ENSG00000255072	HGNC:28213	chr4	1.0	1.1206	0.01493495	0.01514589	0.00010905	0.06678604
ENSG00000165476	HGNC:23711	chr10	6.0	16.849	0.02221312	0.01514794	0.00339905	0.03210305
ENSG00000010610	HGNC:1678	chr12	9.0	22.142	0.00812058	0.01516906	0.00052505	0.04699405
ENSG00000236882	HGNC:24687	chr5	1.0	0.67297	0.01370093	0.01517541	2.805e-05	0.06928004
ENSG00000197683	HGNC:33760	chr21	1.0	1.8258	0.01498705	0.01518795	2.805e-05	0.06811004
ENSG00000138111	HGNC:26196	chr10	6.0	20.11	0.00411573	0.01519394	0.00056405	0.04195505
ENSG00000144847	HGNC:16669	chr3	8.0	18.386	0.0543539	0.01520113	0.00605105	0.02671805
ENSG00000103528	HGNC:24119	chr16	11.0	19.661	0.01687859	0.01520411	0.00431505	0.03096505
ENSG00000132635	HGNC:16212	chr20	5.0	17.495	0.02167697	0.01521466	0.00433905	0.03049705
ENSG00000163352	HGNC:14429	chr1	3.0	2.0232	0.01524572	0.01521499	2.805e-05	0.06824504
ENSG00000006695	HGNC:2260	chr17	5.0	17.216	0.00893885	0.01521682	0.00109205	0.03932105
ENSG00000120669	HGNC:26026	chr13	10.0	27.758	0.00821001	0.01522181	0.00044805	0.04787705
ENSG00000196312	HGNC:23672	chr9	2.0	4.7716	0.01048286	0.01522451	3.605e-05	0.06998004
ENSG00000114487	HGNC:7198	chr3	20.0	57.535	0.04599545	0.01522464	0.00591005	0.02600505
ENSG00000197879	HGNC:7597	chr17	34.0	66.596	0.01753545	0.01522928	0.00796905	0.02329605
ENSG00000164199	HGNC:17416	chr5	110.0	249.56	0.00745314	0.01525336	0.00863605	0.02224905
ENSG00000012504	HGNC:7967	chr12	10.0	27.01	0.04957777	0.01526164	0.00599805	0.02647705
ENSG00000106266	HGNC:14972	chr7	6.0	20.763	0.01224398	0.01526412	0.00218105	0.03407105
ENSG00000163412	HGNC:31837	chr3	5.0	12.965	0.00681551	0.01527394	0.00059405	0.04327605
ENSG00000184735	HGNC:20083	chrX	0.0	3.5162	0.01526012	0.01527827	5.005e-05	0.06847904
ENSG00000129472	HGNC:20246	chr14	6.0	12.445	0.02387603	0.01528082	0.00329905	0.03470705
ENSG00000130589	HGNC:30021	chr20	31.0	89.762	0.00491081	0.01528198	0.00601505	0.02479205
ENSG00000079950	HGNC:11442	chr6	11.0	17.8	0.01746851	0.01528935	0.00253905	0.03424705
ENSG00000251209	HGNC:28088	chr15	1.0	2.8756	0.0130934	0.015296	3.205e-05	0.07027004
ENSG00000226288	HGNC:15221	chr11	1.0	5.4755	0.01537031	0.01530181	0.00058805	0.05943704
ENSG00000137672	HGNC:12338	chr11	18.0	40.785	0.03208266	0.015315	0.00700105	0.02553605
ENSG00000183723	HGNC:19175	chr16	2.0	7.2572	0.02446907	0.01532497	0.00198705	0.03985405
ENSG00000164209	HGNC:25198	chr5	11.0	20.1	0.02821133	0.01532612	0.00440805	0.02996905
ENSG00000143224	HGNC:9280	chr1	7.0	22.961	0.00662361	0.01532659	0.00179605	0.03696205
ENSG00000135625	HGNC:3241	chr2	5.0	10.297	0.0231984	0.01533211	0.00051105	0.05361604
ENSG00000112078	HGNC:21052	chr6	8.0	18.233	0.0301029	0.01533562	0.00442705	0.03191005
ENSG00000165140	HGNC:3606	chr9	4.0	12.654	0.00815988	0.01533743	0.00088205	0.04604205
ENSG00000260240	HGNC:48743	chr16			0.01312597	0.01533769	3.105e-05	0.07038704
ENSG00000146802	HGNC:25826	chr7	8.0	22.249	0.02137215	0.01534032	0.00440805	0.03150105
ENSG00000077063	HGNC:15679	chr7	30.0	67.561	0.03343752	0.0153431	0.00799105	0.02371805
ENSG00000157423	HGNC:19368	chr16	72.0	173.46	0.0053654	0.01534908	0.00909805	0.02405305
ENSG00000171119	HGNC:8007	chr19	3.0	5.95	0.02182286	0.01535251	0.00084505	0.04719705
ENSG00000137843	HGNC:16061	chr15	12.0	27.589	0.03857792	0.01536505	0.00515905	0.02760805
ENSG00000166860	HGNC:29014	chr12	9.0	18.365	0.02600738	0.01536598	0.00248505	0.03260805
ENSG00000102882	HGNC:6877	chr16	6.0	19.288	0.02312475	0.01536602	0.00416105	0.03037905
ENSG00000133315	HGNC:29598	chr11	3.0	15.525	0.00402343	0.01536706	0.00024605	0.05454704
ENSG00000179023	HGNC:26791	chr1	26.0	22.517	0.01532409	0.01537257	4.805e-05	0.06898904
ENSG00000198930	HGNC:24294	chrX	3.0	2.1134	0.01168775	0.01537338	2.205e-05	0.07159704
ENSG00000176783	HGNC:19760	chr5	20.0	42.495	0.01056371	0.01537796	0.00437305	0.02823405
ENSG00000165934	HGNC:2325	chr14	18.0	36.042	0.04981656	0.01538045	0.00624705	0.02628805
ENSG00000228075	HGNC:28505	chr18	1.0	0.64157	0.01550562	0.01538263	2.205e-05	0.06903304
ENSG00000187566	HGNC:21576	chr6	3.0	8.8302	0.01551617	0.01538425	7.105e-05	0.06870904
ENSG00000186860	HGNC:18917	chr17	0.0	2.787	0.01513342	0.01539187	2.505e-05	0.06915104
ENSG00000263812	HGNC:27599	chr18			0.01521857	0.01540065	2.705e-05	0.06922204
ENSG00000198722	HGNC:12566	chr9	45.0	98.378	0.02189833	0.01540343	0.00908505	0.02232205
ENSG00000168329	HGNC:2558	chr3	3.0	7.6717	0.01355318	0.01540404	0.00078205	0.05109304
ENSG00000121060	HGNC:12932	chr17	9.0	26.563	0.00502737	0.01540851	0.00076505	0.03815505
ENSG00000235478	HGNC:52452	chr22			0.01523132	0.01541536	4.905e-05	0.06306404
ENSG00000119446	HGNC:28413	chr9	7.0	11.914	0.01472945	0.01542528	0.00165205	0.03810205
ENSG00000140326	HGNC:1713	chr15	30.0	60.239	0.02244336	0.01543308	0.00704305	0.02550205
ENSG00000133067	HGNC:19719	chr1	16.0	38.048	0.01385472	0.01544953	0.00446505	0.02922405
ENSG00000222018	HGNC:39602	chr21	4.0	7.38	0.01529249	0.01545458	1.205e-05	0.06869704
ENSG00000082438	HGNC:23571	chr2	11.0	41.987	0.01096477	0.01547378	0.00284305	0.03398505
ENSG00000179331	HGNC:16521	chr11	6.0	9.7913	0.01654433	0.01547587	0.00157405	0.03877505
ENSG00000163428	HGNC:26968	chr3	6.0	13.117	0.02569746	0.01547668	0.00416805	0.03197305
ENSG00000103351	HGNC:19009	chr16	10.0	24.85	0.01363376	0.01548494	0.00252705	0.03202205
ENSG00000160208	HGNC:23818	chr21	20.0	37.334	0.03488524	0.01548763	0.00490005	0.02777105
ENSG00000115561	HGNC:29865	chr2	6.0	13.345	0.01894257	0.01548947	0.00233505	0.03640205
ENSG00000049656	HGNC:24308	chr5	13.0	32.044	0.02935347	0.01550122	0.00559605	0.02731805
ENSG00000128228	HGNC:10676	chr22	2.0	6.6358	0.03155846	0.01550447	0.00127905	0.04547805
ENSG00000164056	HGNC:11269	chr4	5.0	8.6032	0.04126143	0.01550677	0.00107805	0.04335905
ENSG00000131558	HGNC:30389	chr7	28.0	48.274	0.02900526	0.0155106	0.00703405	0.02566205
ENSG00000275713	HGNC:4755	chr6	6.0	2.046	0.01565707	0.01551543	1.705e-05	0.06958604
ENSG00000138735	HGNC:8784	chr4	16.0	47.64	0.0234748	0.0155258	0.00784605	0.02470005
ENSG00000135093	HGNC:20065	chr12	12.0	29.324	0.01239706	0.01553726	0.00429705	0.03241605
ENSG00000128272	HGNC:786	chr22	4.0	8.3851	0.02760885	0.01554029	0.00070805	0.04743005
ENSG00000115866	HGNC:2678	chr2	14.0	32.077	0.0115133	0.0155433	0.00292505	0.03120905
ENSG00000235863	HGNC:919	chr6	5.0	14.306	0.01560647	0.01554663	0.00075805	0.05840504
ENSG00000127364	HGNC:14911	chr7	7.0	5.1059	0.01553857	0.01554985	1.705e-05	0.06972604
ENSG00000134283	HGNC:19369	chr12	17.0	30.496	0.0203949	0.01555831	0.00476505	0.02817405
ENSG00000183018	HGNC:26992	chr17	12.0	24.291	0.01247556	0.01555866	0.00290405	0.03282605
ENSG00000130956	HGNC:17062	chr9	7.0	18.854	0.033663	0.01555914	0.00391305	0.03255305
ENSG00000167842	HGNC:24967	chr17	2.0	5.8849	0.01478012	0.01555968	0.00056405	0.05374604
ENSG00000122873	HGNC:30880	chr10	3.0	5.2296	0.01148214	0.0155653	0.00047505	0.05531704
ENSG00000164902	HGNC:10241	chr5	12.0	20.676	0.02707019	0.01557744	0.00363105	0.03000105
ENSG00000126456	HGNC:6118	chr19	9.0	17.119	0.01241247	0.01557747	0.00183705	0.03841505
ENSG00000197780	HGNC:11546	chr1	4.0	8.4282	0.05378509	0.01557792	0.00251905	0.03579705
ENSG00000205869	HGNC:23596	chr11	2.0	4.5913	0.01565955	0.01557799	2.505e-05	0.07013904
ENSG00000107731	HGNC:12568	chr10	19.0	44.881	0.0232541	0.01558032	0.00569005	0.02816005
ENSG00000061938	HGNC:19297	chr3	25.0	43.556	0.05146172	0.01558121	0.00745205	0.02514805
ENSG00000160124	HGNC:31136	chr3	5.0	9.2428	0.02849983	0.01559294	0.00171005	0.04024105
ENSG00000079385	HGNC:1814	chr19	9.0	22.139	0.00362392	0.01559413	0.00016505	0.06165604
ENSG00000070669	HGNC:753	chr7	13.0	27.92	0.02004769	0.01561205	0.00574205	0.02808005
